tumor	gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	pglobal_cv	qglobal_cv
THCA	BRAF	0	196	0	0	6	1726.95101647349	0	0	44.8051638358511	0	0.856856453972493	0	2.33572128934919e-05	0	0.975172644879181	0	0	0
THCA	HRAS	0	16	0	0	0	504.865482216223	0	0	0	0	0.936795289361667	0	1	0	0.975172644879181	0	0	0
THCA	NRAS	0	34	0	0	0	1282.14571297901	0	0	0	0	0.937466100055398	0	1	0	0.975172644879181	0	0	0
THCA	EIF1AX	0	4	0	1	1	190.944924677139	315.703517420394	315.703517420394	41.6121521601928	1.28382147690509e-07	0.0027479972932738	2.93242782278824e-08	0.0231892479657969	0.000627852893280434	0.975172644879181	0.000143410382673459	1.50342392979397e-08	7.3524947286574e-05
THCA	INTS2	0	5	0	0	5	30.6084939534486	0	0	25.0363571088297	4.83787291233329e-05	0.842821330184793	0.000240692454874569	0.000553572088468965	0.157730783185106	0.975172644879181	0.523158422472925	2.24258749914608e-06	0.00877389933165911
PAAD	KRAS	0	11	0	0	0	1692.63448016399	0	0	0	0	0.968345570156854	0	1	0	0.990046541565582	0	0	0
PAAD	TP53	0	5	2	0	1	271.573192967043	1019.23713596743	1019.23713596743	541.399074350553	1.71714753527397e-10	1.91547166528139e-06	7.92699239582362e-14	0.00184533980341478	1.67954200425147e-06	0.0187352283581173	7.75339126235508e-10	5.44009282066327e-15	5.32095478789074e-11
PAAD	SMAD4	0	2	0	0	3	93.8560828483132	0	0	1157.20380810552	0.000279932926255388	0.943952795557462	0.00135490997050192	3.01004300927165e-09	0.547604790340791	0.990046541565582	0.999082234129519	1.11034070826577e-10	7.24016164503164e-07
PAAD	RNF43	0	3	0	1	2	92.8132646457528	303.699339055361	303.699339055361	544.16131452581	1.21913916839578e-05	0.00247304918856062	1.27860322862716e-06	6.82331447052723e-06	0.0794960013738607	0.990046541565582	0.00625300908960114	2.30888086427683e-10	1.12915818667458e-06
PAAD	CDKN2A	0	0	2	0	0	0	3577.35185884797	3577.35185884797	0	0.872805190979785	1.41973931166994e-07	9.4831786723315e-07	1	0.948850219941795	0.00277729404148874	0.00618366470627163	1.41001363644921e-05	0.0551653735124391
